branch,construction_source,model,dataset,side,layer,method,rho,decode_mode
fixed,cs_dialogue,whisper,ascend_eval,decoder,16,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,17,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,17,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,17,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,17,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,17,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,17,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,17,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,17,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,17,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,17,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,17,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,17,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,17,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,17,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,17,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,17,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,17,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,17,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,17,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,17,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,17,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,17,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,17,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,17,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,17,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,17,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,17,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,17,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,17,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,17,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,17,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,17,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,17,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,17,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,17,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,17,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,17,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,17,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,17,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,17,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,18,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,18,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,18,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,18,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,18,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,18,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,18,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,18,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,18,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,18,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,18,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,18,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,18,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,18,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,18,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,18,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,18,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,18,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,18,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,18,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,18,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,18,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,18,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,18,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,18,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,18,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,18,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,18,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,18,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,18,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,18,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,18,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,18,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,18,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,18,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,18,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,18,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,18,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,18,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,18,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,19,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,19,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,19,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,19,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,19,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,19,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,19,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,19,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,19,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,19,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,19,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,19,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,19,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,19,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,19,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,19,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,19,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,19,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,19,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,19,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,19,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,19,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,19,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,19,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,19,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,19,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,19,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,19,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,19,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,19,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,19,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,19,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,19,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,19,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,19,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,19,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,19,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,19,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,19,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,19,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,20,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,20,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,20,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,20,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,20,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,20,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,20,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,20,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,20,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,20,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,20,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,20,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,20,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,20,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,20,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,20,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,20,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,20,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,20,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,20,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,20,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,20,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,20,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,20,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,20,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,20,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,20,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,20,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,20,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,20,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,20,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,20,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,20,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,20,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,20,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,20,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,20,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,20,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,20,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,20,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,21,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,21,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,21,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,21,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,21,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,21,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,21,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,21,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,21,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,21,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,21,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,21,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,21,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,21,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,21,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,21,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,21,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,21,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,21,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,21,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,21,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,21,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,21,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,21,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,21,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,21,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,21,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,21,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,21,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,21,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,21,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,21,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,21,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,21,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,21,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,21,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,21,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,21,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,21,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,21,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,22,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,22,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,22,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,22,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,22,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,22,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,22,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,22,add_unique,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,22,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,22,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,22,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,22,add_unique,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,22,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,22,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,22,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,22,add_unique,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,22,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,22,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,22,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,22,add_unique,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,22,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,22,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,22,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,22,add_unique,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,22,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,22,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,22,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,22,add_unique,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,22,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,22,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,22,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,22,add_unique,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,22,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,22,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,22,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,decoder,22,add_unique,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,22,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,decoder,22,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,decoder,22,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,decoder,22,add_unique,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,decoder,23,add_unique,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,decoder,23,add_unique,0.5,greedy
